DATA,HORA,VEÍCULO,LINHA,ORIGEM,DEFEITO,GRUPO,PERDAS,O.S,STATUS O.S,RESPONSÁVEL,REINC,Data Reincidência,Difenreça dos dias,O.S REINC
7/1/2024,9:51:56,2004,,1,BORRACHARIA,MECÂNICA,0,565850,,,Não,Nenhuma,0,
7/1/2024,8:40:54,2013,,1,PNEUMÁTICA,MECÂNICA,1,565829,,,Não,Nenhuma,0,
7/1/2024,11:59:53,2031,,1,POTENCIA,ELÉTRICA,0,565873,,,Não,Nenhuma,0,
7/1/2024,18:08:48,2034,,1,BATERIA,ELÉTRICA,0,566036,,,Não,Nenhuma,0,
7/1/2024,15:17:28,2303,,1,AR CONDICIONADO,AR CONDICIONADO,0,565928,,,Não,Nenhuma,0,
7/1/2024,20:00:51,2316,,2,PORTA,LANTERNAGEM,0,566051,,,Não,Nenhuma,0,
7/1/2024,10:16:01,2325,,1,AR CONDICIONADO,AR CONDICIONADO,0,565856,,,Não,Nenhuma,0,
7/1/2024,4:34:12,2338,,3,FREIO,MECÂNICA,0,565803,,,Não,Nenhuma,0,
7/1/2024,9:41:01,2342,,2,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,565846,,,Não,Nenhuma,0,
7/1/2024,6:25:20,2403,,2,SUSPENSÃO,MECÂNICA,0,565790,,,Não,Nenhuma,0,
7/1/2024,6:35:15,2404,,1,AR CONDICIONADO,AR CONDICIONADO,0,565798,,,Não,Nenhuma,0,
7/1/2024,7:57:02,2404,,1,AR CONDICIONADO,AR CONDICIONADO,0,565798,,,Não,Nenhuma,0,
7/1/2024,11:39:43,2408,,5,DESTINO,ELÉTRICA,0,565869,,,Não,Nenhuma,0,
7/1/2024,5:59:00,2417,,5,PORTA,LANTERNAGEM,0,565791,,,Não,Nenhuma,0,
7/1/2024,9:41:13,2429,,1,AR CONDICIONADO,AR CONDICIONADO,0,565844,,,Não,Nenhuma,0,
7/1/2024,6:54:28,2432,,5,PORTA,LANTERNAGEM,0,565802,,,Não,Nenhuma,0,
7/1/2024,9:29:03,2439,,1,AR CONDICIONADO,AR CONDICIONADO,0,565843,,,Não,Nenhuma,0,
7/1/2024,13:46:33,2441,,2,MOTOR,MOTOR,0,565908,,,Não,Nenhuma,0,
7/1/2024,13:50:54,2448,,2,BORRACHARIA,MECÂNICA,0,565910,,,Não,Nenhuma,0,
7/1/2024,7:44:38,2451,,1,TEMPERATURA,MOTOR,1,565807,,,Não,Nenhuma,0,
7/1/2024,6:37:36,2454,,5,TEMPERATURA,MOTOR,0,565800,,,Não,Nenhuma,0,
7/1/2024,12:51:27,2454,,1,TEMPERATURA,MOTOR,0,565897,,,Não,Nenhuma,0,
7/1/2024,18:28:31,2454,,1,TEMPERATURA,MOTOR,0,565897,,,Não,Nenhuma,0,
7/1/2024,15:36:18,2456,,1,TEMPERATURA,MOTOR,0,565986,,,Não,Nenhuma,0,
7/1/2024,8:25:52,2475,,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,565824,,,Não,Nenhuma,0,
7/1/2024,11:46:22,2476,,1,TEMPERATURA,MOTOR,0,565872,,,Não,Nenhuma,0,
7/1/2024,13:23:24,2476,,3,TEMPERATURA,MOTOR,0,565903,,,Não,Nenhuma,0,
7/1/2024,9:26:59,2477,,1,BORRACHARIA,MECÂNICA,0,565470,,,Não,Nenhuma,0,
7/1/2024,9:50:14,2480,,2,FREIO,MECÂNICA,0,565849,,,Não,Nenhuma,0,
7/1/2024,14:18:07,2481,,5,MOTOR,MOTOR,0,565911,,,Não,Nenhuma,0,
7/1/2024,8:12:01,2488,,2,AVARIA,LANTERNAGEM,0,565818,,,Não,Nenhuma,0,
7/1/2024,9:13:09,2490,,1,AR CONDICIONADO,AR CONDICIONADO,0,565831,,,Não,Nenhuma,0,
7/1/2024,5:56:27,2493,,5,ACELERAÇÃO,MECÂNICA,0,565792,,,Não,Nenhuma,0,
7/1/2024,21:03:10,2493,,1,SUSPENSÃO,MECÂNICA,0,566058,,,Não,Nenhuma,0,
7/1/2024,17:35:58,2494,,1,TEMPERATURA,MOTOR,1,566034,,,Não,Nenhuma,0,
7/1/2024,11:41:17,2495,,1,TEMPERATURA,MOTOR,0,565871,,,Não,Nenhuma,0,
7/1/2024,16:20:26,2496,,1,SUSPENSÃO,MECÂNICA,0,566031,,,Não,Nenhuma,0,
7/1/2024,20:23:46,2502,,3,TEMPERATURA,MOTOR,0,566052,,,Não,Nenhuma,0,
7/1/2024,11:12:46,2718,,1,FREIO,MECÂNICA,0,565868,,,Não,Nenhuma,0,
7/1/2024,13:18:46,2718,,3,FREIO,MECÂNICA,0,565902,,,Não,Nenhuma,0,
7/1/2024,19:37:08,2737,,1,PNEUMÁTICA,MECÂNICA,0,566049,,,Não,Nenhuma,0,
7/1/2024,13:35:42,2805,,5,POTENCIA,ELÉTRICA,0,565906,,,Não,Nenhuma,0,
7/1/2024,8:16:14,2811,,1,CAMBIO,MECÂNICA,0,565821,,,Não,Nenhuma,0,
7/1/2024,10:22:42,2824,,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,565495,,,Não,Nenhuma,0,
7/1/2024,8:40:19,2925,,2,PRODATA,PRODATA,0,565827,,,Não,Nenhuma,0,
7/1/2024,8:00:44,2926,,1,POTENCIA,ELÉTRICA,0,565808,,,Não,Nenhuma,0,
7/1/2024,13:14:08,2934,,2,PRODATA,PRODATA,0,565451,,,Não,Nenhuma,0,
7/1/2024,10:06:05,2937,,2,SUSPENSÃO,MECÂNICA,0,565854,,,Não,Nenhuma,0,
7/1/2024,8:24:46,2940,,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,565823,,,Não,Nenhuma,0,
7/1/2024,19:25:44,2943,,2,AVARIA,LANTERNAGEM,1,566047,,,Não,Nenhuma,0,
7/1/2024,13:13:16,2949,,2,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,565896,,,Não,Nenhuma,0,
7/1/2024,8:27:59,2952,,1,POTENCIA,ELÉTRICA,0,565825,,,Não,Nenhuma,0,
7/1/2024,19:54:31,2970,,1,MOTOR,MOTOR,0,566050,,,Não,Nenhuma,0,
7/1/2024,15:56:40,2971,,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,566032,,,Não,Nenhuma,0,
7/1/2024,9:57:57,2976,,5,PARTIDA,ELÉTRICA,0,565853,,,Não,Nenhuma,0,
7/1/2024,4:44:38,2977,,2,VANDALISMO,LANTERNAGEM,1,565793,,,Não,Nenhuma,0,
8/2/2024,5:06:03,2804,2467,1,POTENCIA,ELÉTRICA,0,573457,FECHADA,,Não,Nenhuma,0,
8/2/2024,5:12:36,2446,2480,1,ARTICULAÇÃO,MECÂNICA,0,573459,FECHADA,,Não,Nenhuma,0,
8/2/2024,5:34:56,2019,2504,2,SUSPENSÃO,MECÂNICA,0,573460,FECHADA,,Não,Nenhuma,0,
8/2/2024,5:54:56,2422,2450,1,ARTICULAÇÃO,MECÂNICA,0,573462,FECHADA,,Não,Nenhuma,0,
8/2/2024,5:58:22,2938,2930,2,AVARIA,LANTERNAGEM,0,573463,FECHADA,,Não,Nenhuma,0,
8/2/2024,6:08:13,2010,2492,5,PORTA,LANTERNAGEM,0,573464,FECHADA,,Não,Nenhuma,0,
8/2/2024,6:23:25,2306,2437,5,AR CONDICIONADO,AR CONDICIONADO,1,573466,FECHADA,,Não,Nenhuma,0,
8/2/2024,6:27:38,2038,2463,2,SUSPENSÃO,MECÂNICA,0,573467,FECHADA,,Não,Nenhuma,0,
8/2/2024,6:38:34,2428,2450,1,ARTICULAÇÃO,MECÂNICA,0,573476,FECHADA,,Não,Nenhuma,0,
8/2/2024,7:33:08,2481,2450,1,PORTA,LANTERNAGEM,0,573480,FECHADA,,Não,Nenhuma,0,
8/2/2024,7:44:02,2941,2402,2,SUSPENSÃO,MECÂNICA,0,573483,FECHADA,,Não,Nenhuma,0,
8/2/2024,7:49:46,2933,2402,2,SUSPENSÃO,MECÂNICA,0,573485,FECHADA,,Não,Nenhuma,0,
8/2/2024,8:03:32,2456,2450,5,ARTICULAÇÃO,MECÂNICA,0,573486,FECHADA,,Não,Nenhuma,0,
8/2/2024,8:17:04,2403,2480,1,ARTICULAÇÃO,MECÂNICA,0,573482,FECHADA,,Não,Nenhuma,0,
8/2/2024,8:37:56,2028,2477,2,AVARIA,LANTERNAGEM,0,573487,FECHADA,,Não,Nenhuma,0,
8/2/2024,8:39:20,2911,2423,5,TEMPERATURA,MOTOR,0,573488,FECHADA,,Não,Nenhuma,0,
8/2/2024,8:48:19,2301,2437,1,AR CONDICIONADO,AR CONDICIONADO,0,573490,FECHADA,,Não,Nenhuma,0,
8/2/2024,9:02:06,2805,2463,2,BORRACHARIA,MECÂNICA,0,573492,FECHADA,,Não,Nenhuma,0,
8/2/2024,9:07:17,2959,2463,1,BORRACHARIA,MECÂNICA,0,573528,FECHADA,,Não,Nenhuma,0,
8/2/2024,9:08:09,2818,2420,2,PARTIDA,ELÉTRICA,1,573530,FECHADA,,Não,Nenhuma,0,
8/2/2024,9:28:17,2492,2450,5,ARTICULAÇÃO,MECÂNICA,0,573532,FECHADA,,Não,Nenhuma,0,
8/2/2024,9:39:05,2428,2450,1,ARTICULAÇÃO,MECÂNICA,0,573533,FECHADA,,Não,Nenhuma,0,
8/2/2024,10:13:54,2488,2480,1,AR CONDICIONADO,AR CONDICIONADO,0,573534,FECHADA,,Não,Nenhuma,0,
8/2/2024,10:31:25,2416,2480,1,MOTOR,MOTOR,0,573535,FECHADA,,Não,Nenhuma,0,
8/2/2024,10:42:45,2944,2920,1,PARTIDA,ELÉTRICA,0,573361,FECHADA,,Não,Nenhuma,0,
8/2/2024,11:27:22,2495,2450,5,AR CONDICIONADO,AR CONDICIONADO,0,573553,FECHADA,,Não,Nenhuma,0,
8/2/2024,11:58:35,2452,2450,5,PORTA,LANTERNAGEM,0,573572,FECHADA,,Não,Nenhuma,0,
8/2/2024,11:59:53,2352,2490,1,POTENCIA,ELÉTRICA,0,573571,FECHADA,,Não,Nenhuma,0,
8/2/2024,12:51:17,2364,2040,2,DESTINO,ELÉTRICA,0,573573,FECHADA,,Não,Nenhuma,0,
8/2/2024,12:53:59,2369,2502,2,DESTINO,ELÉTRICA,0,573631,FECHADA,,Não,Nenhuma,0,
8/2/2024,13:50:03,2954,2491,2,PRODATA,PRODATA,0,573363,FECHADA,,Não,Nenhuma,0,
8/2/2024,13:56:00,2457,2450,1,DESLIGANDO,MECÂNICA,2,573585,FECHADA,,Não,Nenhuma,0,
8/2/2024,14:00:11,2979,2486,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,573668,FECHADA,,Não,Nenhuma,0,
8/2/2024,14:22:13,2456,2450,2,PORTA,LANTERNAGEM,0,573590,FECHADA,,Não,Nenhuma,0,
8/2/2024,14:26:01,2937,2402,1,PORTA,LANTERNAGEM,0,573591,FECHADA,,Não,Nenhuma,0,
8/2/2024,14:31:05,2427,2480,1,MOTOR,MOTOR,1,573593,FECHADA,,Não,Nenhuma,0,
8/2/2024,15:02:35,2043,2920,1,POTENCIA,ELÉTRICA,0,573632,FECHADA,,Não,Nenhuma,0,
8/2/2024,15:19:46,2488,2480,1,DESLIGANDO,MECÂNICA,2,573636,FECHADA,,Não,Nenhuma,0,
8/2/2024,15:21:05,2446,2480,2,SUSPENSÃO,MECÂNICA,3,573669,FECHADA,,Não,Nenhuma,0,
8/2/2024,15:35:19,2434,2480,1,ARTICULAÇÃO,MECÂNICA,0,573703,FECHADA,,Não,Nenhuma,0,
8/2/2024,16:29:10,2446,2480,2,SUSPENSÃO,MECÂNICA,1,573669,FECHADA,,Não,Nenhuma,0,
8/2/2024,16:48:57,2454,2480,1,DESLIGANDO,MECÂNICA,1,573706,FECHADA,,Não,Nenhuma,0,
8/2/2024,17:11:09,2320,2441,1,FREIO,MECÂNICA,0,573707,FECHADA,,Não,Nenhuma,0,
8/2/2024,17:17:40,2456,2480,1,ARTICULAÇÃO,MECÂNICA,0,573708,FECHADA,,Não,Nenhuma,0,
8/2/2024,17:24:01,2043,2920,2,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,573710,FECHADA,,Não,Nenhuma,0,
8/2/2024,17:30:47,2427,2480,1,FREIO,MECÂNICA,1,573711,FECHADA,,Não,Nenhuma,0,
8/2/2024,17:37:07,2002,2491,2,PNEUMÁTICA,MECÂNICA,1,573718,FECHADA,,Não,Nenhuma,0,
8/2/2024,18:06:01,2492,2480,1,POTENCIA,ELÉTRICA,0,573719,FECHADA,,Não,Nenhuma,0,
8/2/2024,18:23:27,2493,2450,1,PORTA,LANTERNAGEM,0,573720,FECHADA,,Não,Nenhuma,0,
8/2/2024,18:40:51,2342,2490,1,AR CONDICIONADO,AR CONDICIONADO,0,573722,FECHADA,,Não,Nenhuma,0,
8/2/2024,19:09:17,2701,2475,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,573728,FECHADA,,Não,Nenhuma,0,
8/2/2024,19:12:37,2823,2416,2,PANE ELÉTRICA,ELÉTRICA,0,573729,FECHADA,,Não,Nenhuma,0,
8/2/2024,19:28:20,2434,2480,1,TEMPERATURA,MOTOR,0,573731,FECHADA,,Não,Nenhuma,0,
8/2/2024,20:04:38,2006,2473,2,AVARIA,LANTERNAGEM,0,573833,FECHADA,,Não,Nenhuma,0,
8/2/2024,20:28:48,2963,2493,1,CAMBIO,MECÂNICA,0,573835,FECHADA,,Não,Nenhuma,0,
8/2/2024,20:44:02,2318,2437,2,BORRACHARIA,MECÂNICA,0,573836,FECHADA,,Não,Nenhuma,0,
8/2/2024,21:20:57,2948,2930,5,PARTIDA,ELÉTRICA,1,573837,FECHADA,,Não,Nenhuma,0,
8/2/2024,6:11:56,2454,2450,5,TEMPERATURA,MOTOR,1,573465,FECHADA,,Sim,7/1/2024,32,
8/2/2024,7:36:07,2494,2450,1,TEMPERATURA,MOTOR,0,573481,FECHADA,,Sim,7/1/2024,32,
8/5/2024,4:31:33,2003,2491,1,TEMPERATURA,MOTOR,1,573918,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,6:35:22,2004,2493,2,BORRACHARIA,MECÂNICA,1,573991,FECHADA, CORRETIVA SLM - DIA,Sim,7/1/2024,35,
8/5/2024,7:43:53,2016,2445,2,FREIO,MECÂNICA,0,573934,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,12:56:41,2029,2486,5,CAMBIO,MECÂNICA,0,574037,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/5/2024,14:11:38,2035,2470,2,VANDALISMO,LANTERNAGEM,0,574041,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,11:48:08,2038,2473,2,PNEUMÁTICA,MECÂNICA,1,574011,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,6:07:07,2042,2920,5,AR CONDICIONADO,AR CONDICIONADO,1,573947,FECHADA,S.O.S VZA - MANHÃ,Não,Nenhuma,0,
8/5/2024,20:12:55,2042,2920,2,VANDALISMO,LANTERNAGEM,0,574186,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/5/2024,10:30:59,2045,2930,1,AR CONDICIONADO,AR CONDICIONADO,0,573975,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,15:36:43,2045,2040,1,AR CONDICIONADO,AR CONDICIONADO,0,574060,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,15:21:06,2049,2930,2,LANTERNAGEM,LANTERNAGEM,0,574059,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,17:28:02,2101,2503,2,PRODATA,PRODATA,0,574146,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,17:03:46,2102,2505,2,PRODATA,PRODATA,0,574139,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,10:29:23,2302,2437,2,LANTERNAGEM,LANTERNAGEM,0,573979,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,18:09:55,2347,2490,1,AR CONDICIONADO,AR CONDICIONADO,0,574154,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,11:03:53,2364,2040,1,DESTINO,ELÉTRICA,0,574004,FECHADA,CORRETIVA VZA - DIA,Sim,8/2/2024,3,
8/5/2024,9:25:41,2418,2450,5,VAZ. DE ÁGUA,MOTOR,0,573984,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/5/2024,10:03:50,2420,2450,5,PORTA,LANTERNAGEM,1,573982,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/5/2024,5:56:29,2422,2450,2,SUSPENSÃO,MECÂNICA,1,573944,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,19:57:08,2427,2450,1,ARTICULAÇÃO,MECÂNICA,1,574181,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,10:33:14,2438,2480,1,AR CONDICIONADO,AR CONDICIONADO,0,573976,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,14:17:42,2439,2450,5,TEMPERATURA,MOTOR,0,574043,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/5/2024,20:17:41,2441,2450,5,PORTA,LANTERNAGEM,0,574187,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/5/2024,10:30:00,2442,2450,1,AR CONDICIONADO,AR CONDICIONADO,1,573977,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,19:15:22,2442,2450,1,TEMPERATURA,MOTOR,2,574177,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,20:05:20,2446,2450,1,PNEUMÁTICA,MECÂNICA,0,574184,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,12:46:51,2451,2450,1,ACELERAÇÃO,MECÂNICA,0,574027,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,6:10:45,2457,2450,1,POTENCIA,ELÉTRICA,1,573953,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,20:51:29,2457,2450,1,TEMPERATURA,MOTOR,1,574408,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/5/2024,6:08:10,2467,2920,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,573950,FECHADA,S.O.S VZA - MANHÃ,Não,Nenhuma,0,
8/5/2024,6:09:24,2477,2450,1,TEMPERATURA,MOTOR,2,573951,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,7:51:49,2482,2480,5,FREIO,MECÂNICA,0,573993,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/5/2024,14:18:58,2482,2480,5,TEMPERATURA,MOTOR,0,574046,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/5/2024,19:41:29,2486,2450,2,DESLIGANDO,MECÂNICA,0,574180,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,12:59:30,2487,2450,2,PNEUMÁTICA,MECÂNICA,0,574038,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,5:38:48,2488,2450,5,ARTICULAÇÃO,MECÂNICA,0,573943,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/5/2024,19:24:45,2488,2480,1,TEMPERATURA,MOTOR,1,574178,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,16:26:35,2490,2450,1,BORRACHARIA,MECÂNICA,1,574137,FECHADA,CORRETIVA SLM - DIA ,Não,Nenhuma,0,
8/5/2024,17:49:07,2494,2480,2,BORRACHARIA,MECÂNICA,1,574150,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,14:26:26,2497,2450,1,DESTINO,ELÉTRICA,0,574050,FECHADA,CORRETIVA SLM - DIA ,Não,Nenhuma,0,
8/5/2024,17:12:06,2498,2480,5,PORTA,LANTERNAGEM,1,574143,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/5/2024,4:28:30,2503,2450,5,ACELERAÇÃO,MECÂNICA,1,573922,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/5/2024,10:12:12,2503,2450,1,ARTICULAÇÃO,MECÂNICA,0,573980,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,14:22:16,2704,2491,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,1,574049,FECHADA,CORRETIVA SLM - DIA ,Não,Nenhuma,0,
8/5/2024,11:39:22,2806,2493,1,BORRACHARIA,MECÂNICA,0,574012,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,9:10:43,2812,2492,2,AVARIA,LANTERNAGEM,0,573985,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,20:09:32,2819,2491,2,BORRACHARIA,MECÂNICA,2,574185,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,6:45:32,2822,2442,1,CAMBIO,MECÂNICA,3,574000,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,6:29:57,2828,2475,1,POTENCIA,ELÉTRICA,3,573964,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,20:30:17,2829,2476,2,PORTA,LANTERNAGEM,1,574407,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,6:44:31,2912,2446,1,POTENCIA,ELÉTRICA,1,573930,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,18:57:08,2912,2442,2,AVARIA,LANTERNAGEM,0,574160,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/5/2024,14:59:57,2916,2477,1,MOTOR,MOTOR,0,574053,FECHADA,CORRETIVA SLM - DIA ,Não,Nenhuma,0,
8/5/2024,13:11:31,2918,2478,1,TEMPERATURA,MOTOR,1,574039,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,3:40:11,2921,2467,1,POTENCIA,ELÉTRICA,0,573919,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,15:08:23,2924,2493,1,MOTOR,MOTOR,0,574054,FECHADA,CORRETIVA SLM - DIA ,Não,Nenhuma,0,
8/5/2024,6:13:58,2934,2444,2,SUSPENSÃO,MECÂNICA,0,573955,FECHADA,S.O.S VZA - MANHÃ,Não,Nenhuma,0,
8/5/2024,6:47:31,2940,2930,1,PORTA,LANTERNAGEM,0,573931,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,14:06:11,2944,2920,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,566918,FECHADA,S.O.S VZA - TARDE,Não,Nenhuma,0,
8/5/2024,9:04:04,2945,2402,1,SUSPENSÃO,MECÂNICA,1,573971,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,9:10:07,2959,2491,1,BATERIA,ELÉTRICA,0,573988,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,9:41:53,2965,2445,1,CAMBIO,MECÂNICA,3,573983,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/5/2024,17:52:40,2965,2445,1,CAMBIO,MECÂNICA,0,574151,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/5/2024,8:30:54,2970,2466,5,FREIO,MECÂNICA,1,573814,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/5/2024,9:05:11,2972,2467,2,BORRACHARIA,MECÂNICA,1,573989,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,17:30:30,2975,2467,1,SUSPENSÃO,MECÂNICA,0,574147,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/5/2024,9:10:31,2980,2491,2,PRODATA,PRODATA,0,573986,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/5/2024,5:25:23,2006,2493,2,AVARIA,LANTERNAGEM,1,573928,FECHADA,CORRETIVA SLM - DIA,Sim,8/2/2024,3,
8/5/2024,8:17:17,2342,2490,1,AR CONDICIONADO,AR CONDICIONADO,0,573936,FECHADA,CORRETIVA SLM - DIA,Sim,8/2/2024,3,
8/5/2024,6:29:06,2352,2490,1,POTENCIA,ELÉTRICA,0,573963,FECHADA,CORRETIVA SLM - DIA,Sim,8/2/2024,3,
8/5/2024,6:52:54,2403,2480,1,ARTICULAÇÃO,MECÂNICA,1,574001,FECHADA,CORRETIVA SLM - DIA,Sim,8/2/2024,3,
8/5/2024,18:21:51,2403,2480,1,ARTICULAÇÃO,MECÂNICA,0,574157,FECHADA,CORRETIVA SLM - NOITE,Sim,8/2/2024,3,
8/5/2024,17:58:10,2434,2480,1,ARTICULAÇÃO,MECÂNICA,0,574152,FECHADA,CORRETIVA SLM - NOITE,Sim,8/2/2024,3,
8/5/2024,5:44:22,2446,2480,2,SUSPENSÃO,MECÂNICA,0,573946,FECHADA,CORRETIVA SLM - DIA,Sim,8/2/2024,3,
8/5/2024,11:09:05,2446,2480,5,ARTICULAÇÃO,MECÂNICA,0,574008,FECHADA,S.O.S SLM - MANHÃ,Sim,8/2/2024,3,
8/5/2024,6:34:09,2454,2450,1,TEMPERATURA,MOTOR,0,573990,FECHADA,CORRETIVA SLM - DIA,Sim,8/2/2024,3,
8/5/2024,14:18:31,2456,2450,5,ARTICULAÇÃO,MECÂNICA,0,574044,FECHADA,S.O.S SLM - TARDE,Sim,8/2/2024,3,
8/5/2024,17:17:29,2456,2450,1,ARTICULAÇÃO,MECÂNICA,0,574144,FECHADA,CORRETIVA SLM - NOITE,Sim,8/2/2024,3,
8/5/2024,11:14:54,2492,2450,5,POTENCIA,ELÉTRICA,0,574010,FECHADA,S.O.S SLM - MANHÃ,Sim,8/2/2024,3,
8/5/2024,13:38:28,2494,2480,5,TEMPERATURA,MOTOR,0,574040,FECHADA,S.O.S SLM - TARDE,Sim,8/2/2024,3,
8/5/2024,17:44:23,2979,2475,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,574149,FECHADA,CORRETIVA SLM - NOITE,Sim,8/2/2024,3,
8/5/2024,18:59:06,2432,2450,1,PORTA,LANTERNAGEM,0,574161,FECHADA,CORRETIVA SLM - NOITE,Sim,7/1/2024,35,
8/5/2024,8:52:32,2493,2450,1,ACELERAÇÃO,MECÂNICA,0,57381,FECHADA,CORRETIVA SLM - DIA,Sim,7/1/2024,35,
8/6/2024,6:57:21,2102,2503,2,PRODATA,PRODATA,3,574276,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,1,
8/6/2024,15:49:40,2102,2501,2,PRODATA,PRODATA,0,574335,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,1,
8/6/2024,13:10:24,2438,2450,1,AR CONDICIONADO,AR CONDICIONADO,0,518819,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,1,
8/6/2024,10:04:02,2457,2450,1,TEMPERATURA,MOTOR,0,510847,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,1,
8/6/2024,15:01:38,2488,2480,5,TEMPERATURA,MOTOR,1,543261,FECHADA,S.O.S SLM - TARDE,Sim,8/5/2024,1,
8/6/2024,9:27:40,2494,2480,2,TEMPERATURA,MOTOR,0,574316,ABERTA,REQ. ABERTA,Sim,8/5/2024,1,
