DATA;HORA;TURNO;VE÷CULO;MODELO;LINHA;ORIGEM;GRUPO;PERDAS;O.S;REINC;Data Reincidància;Difenreáa dos dias;DEFEITO
02/08/2024;05:06:03;Manh∆;2804;MBB - OF 1721 E5;2467;1;ELêTRICA;0;573457;N∆o;Nenhuma;0;POTENCIA
02/08/2024;05:12:36;Manh∆;2446;K-310;2480;1;MEC∂NICA;0;573459;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;05:34:56;Manh∆;2019;MBB - OF 1721 E5;2504;2;MEC∂NICA;0;573460;N∆o;Nenhuma;0;SUSPENS«O
02/08/2024;05:54:56;Manh∆;2422;K-310;2450;1;MEC∂NICA;0;573462;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;05:58:22;Manh∆;2938;MBB - OF 1721 L E5;2930;2;LANTERNAGEM;0;573463;N∆o;Nenhuma;0;AVARIA
02/08/2024;06:08:13;Manh∆;2010;MBB - OF 1721 E5;2492;5;LANTERNAGEM;0;573464;N∆o;Nenhuma;0;PORTA
02/08/2024;06:23:25;Manh∆;2306;O500R/1830;2437;5;AR CONDICIONADO;1;573466;N∆o;Nenhuma;0;AR CONDICIONADO
02/08/2024;06:27:38;Manh∆;2038;MBB - OF 1721 E5;2463;2;MEC∂NICA;0;573467;N∆o;Nenhuma;0;SUSPENS«O
02/08/2024;06:38:34;Manh∆;2428;K-310;2450;1;MEC∂NICA;0;573476;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;07:33:08;Manh∆;2481;K-310;2450;1;LANTERNAGEM;0;573480;N∆o;Nenhuma;0;PORTA
02/08/2024;07:44:02;Manh∆;2941;MBB - OF 1721 L E5;2402;2;MEC∂NICA;0;573483;N∆o;Nenhuma;0;SUSPENS«O
02/08/2024;07:49:46;Manh∆;2933;MBB - OF 1721 L E5;2402;2;MEC∂NICA;0;573485;N∆o;Nenhuma;0;SUSPENS«O
02/08/2024;08:03:32;Manh∆;2456;K-310;2450;5;MEC∂NICA;0;573486;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;08:17:04;Manh∆;2403;K-310;2480;1;MEC∂NICA;0;573482;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;08:37:56;Manh∆;2028;MBB - OF 1519;2477;2;LANTERNAGEM;0;573487;N∆o;Nenhuma;0;AVARIA
02/08/2024;08:39:20;Manh∆;2911;MBB - OF 1721 E5;2423;5;MOTOR;0;573488;N∆o;Nenhuma;0;TEMPERATURA
02/08/2024;08:48:19;Manh∆;2301;O500R/1830;2437;1;AR CONDICIONADO;0;573490;N∆o;Nenhuma;0;AR CONDICIONADO
02/08/2024;09:02:06;Manh∆;2805;MBB - OF 1721 E5;2463;2;MEC∂NICA;0;573492;N∆o;Nenhuma;0;BORRACHARIA
02/08/2024;09:07:17;Manh∆;2959;MBB - OF 1721 E5;2463;1;MEC∂NICA;0;573528;N∆o;Nenhuma;0;BORRACHARIA
02/08/2024;09:08:09;Manh∆;2818;MBB - OF 1721 E5;2420;2;ELêTRICA;1;573530;N∆o;Nenhuma;0;PARTIDA
02/08/2024;09:28:17;Manh∆;2492;K-310;2450;5;MEC∂NICA;0;573532;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;09:39:05;Manh∆;2428;K-310;2450;1;MEC∂NICA;0;573533;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;10:13:54;Manh∆;2488;K-310;2480;1;AR CONDICIONADO;0;573534;N∆o;Nenhuma;0;AR CONDICIONADO
02/08/2024;10:31:25;Manh∆;2416;K-310;2480;1;MOTOR;0;573535;N∆o;Nenhuma;0;MOTOR
02/08/2024;10:42:45;Manh∆;2944;MBB - OF 1721 L E5;2920;1;ELêTRICA;0;573361;N∆o;Nenhuma;0;PARTIDA
02/08/2024;11:27:22;Manh∆;2495;K-310;2450;5;AR CONDICIONADO;0;573553;N∆o;Nenhuma;0;AR CONDICIONADO
02/08/2024;11:58:35;Manh∆;2452;K-310;2450;5;LANTERNAGEM;0;573572;N∆o;Nenhuma;0;PORTA
02/08/2024;11:59:53;Manh∆;2352;O500M/1928 E6;2490;1;ELêTRICA;0;573571;N∆o;Nenhuma;0;POTENCIA
02/08/2024;12:51:17;Tarde;2364;MBB - OF 1724 E5;2040;2;ELêTRICA;0;573573;N∆o;Nenhuma;0;DESTINO
02/08/2024;12:53:59;Tarde;2369;#N/D;2502;2;ELêTRICA;0;573631;N∆o;Nenhuma;0;DESTINO
02/08/2024;13:50:03;Tarde;2954;MBB - OF 1721 E5;2491;2;PRODATA;0;573363;N∆o;Nenhuma;0;PRODATA
02/08/2024;13:56:00;Tarde;2457;K-310;2450;1;MEC∂NICA;1;573585;N∆o;Nenhuma;0;DESLIGANDO
02/08/2024;14:00:11;Tarde;2979;MBB - OF 1721 E5;2486;5;ELêTRICA;0;573668;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
02/08/2024;14:22:13;Tarde;2456;K-310;2450;2;LANTERNAGEM;0;573590;N∆o;Nenhuma;0;PORTA
02/08/2024;14:26:01;Tarde;2937;MBB - OF 1721 L E5;2402;1;LANTERNAGEM;0;573591;N∆o;Nenhuma;0;PORTA
02/08/2024;14:31:05;Tarde;2427;K-310;2480;1;MOTOR;1;573593;N∆o;Nenhuma;0;MOTOR
02/08/2024;15:02:35;Tarde;2043;MBB - OF 1721 E5;2920;1;ELêTRICA;0;573632;N∆o;Nenhuma;0;POTENCIA
02/08/2024;15:19:46;Tarde;2488;K-310;2480;1;MEC∂NICA;1;573636;N∆o;Nenhuma;0;DESLIGANDO
02/08/2024;15:21:05;Tarde;2446;K-310;2480;2;MEC∂NICA;1;573669;N∆o;Nenhuma;0;SUSPENS«O
02/08/2024;15:35:19;Tarde;2434;K-310;2480;1;MEC∂NICA;0;573703;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;16:29:10;Tarde;2446;K-310;2480;2;MEC∂NICA;1;573669;N∆o;Nenhuma;0;SUSPENS«O
02/08/2024;16:48:57;Tarde;2454;K-310;2480;1;MEC∂NICA;1;573706;N∆o;Nenhuma;0;DESLIGANDO
02/08/2024;17:11:09;Tarde;2320;O500R/1830;2441;1;MEC∂NICA;0;573707;N∆o;Nenhuma;0;FREIO
02/08/2024;17:17:40;Tarde;2456;K-310;2480;1;MEC∂NICA;0;573708;N∆o;Nenhuma;0;ARTICULAÄ«O
02/08/2024;17:24:01;Tarde;2043;MBB - OF 1721 E5;2920;2;ELêTRICA;0;573710;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
02/08/2024;17:30:47;Tarde;2427;K-310;2480;1;MEC∂NICA;1;573711;N∆o;Nenhuma;0;FREIO
02/08/2024;17:37:07;Tarde;2002;MBB - OF 1721 E5;2491;2;MEC∂NICA;1;573718;N∆o;Nenhuma;0;PNEUMµTICA
02/08/2024;18:06:01;Noite;2492;K-310;2480;1;ELêTRICA;0;573719;N∆o;Nenhuma;0;POTENCIA
02/08/2024;18:23:27;Noite;2493;K-310;2450;1;LANTERNAGEM;0;573720;N∆o;Nenhuma;0;PORTA
02/08/2024;18:40:51;Noite;2342;O500M/1928 E6;2490;1;AR CONDICIONADO;0;573722;N∆o;Nenhuma;0;AR CONDICIONADO
02/08/2024;19:09:17;Noite;2701;MBB - OF 1721 E5;2475;1;ELêTRICA;0;573728;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
02/08/2024;19:12:37;Noite;2823;MBB - OF 1721 E5;2416;2;ELêTRICA;0;573729;N∆o;Nenhuma;0;PANE ELêTRICA
02/08/2024;19:28:20;Noite;2434;K-310;2480;1;MOTOR;0;573731;N∆o;Nenhuma;0;TEMPERATURA
02/08/2024;20:04:38;Noite;2006;MBB - OF 1721 E5;2473;2;LANTERNAGEM;0;573833;N∆o;Nenhuma;0;AVARIA
02/08/2024;20:28:48;Noite;2963;MBB - OF 1721 E5;2493;1;MEC∂NICA;0;573835;N∆o;Nenhuma;0;CAMBIO
02/08/2024;20:44:02;Noite;2318;O500R/1830;2437;2;MEC∂NICA;0;573836;N∆o;Nenhuma;0;BORRACHARIA
02/08/2024;21:20:57;Noite;2948;MBB - OF 1721 L E5;2930;5;ELêTRICA;1;573837;N∆o;Nenhuma;0;PARTIDA
02/08/2024;06:11:56;Manh∆;2454;K-310;2450;5;MOTOR;1;573465;N∆o;Nenhuma;0;TEMPERATURA
02/08/2024;07:36:07;Manh∆;2494;K-310;2450;1;MOTOR;0;573481;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;04:31:33;Manh∆;2003;MBB - OF 1721 E5;2491;1;MOTOR;1;573918;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;06:35:22;Manh∆;2004;MBB - OF 1721 E5;2493;2;MEC∂NICA;1;573991;N∆o;Nenhuma;0;BORRACHARIA
05/08/2024;07:43:53;Manh∆;2016;MBB - OF 1721 E5;2445;2;MEC∂NICA;0;573934;N∆o;Nenhuma;0;FREIO
05/08/2024;12:56:41;Tarde;2029;MBB - OF 1519;2486;5;MEC∂NICA;0;574037;N∆o;Nenhuma;0;CAMBIO
05/08/2024;14:11:38;Tarde;2035;MBB - OF 1721 E5;2470;2;LANTERNAGEM;0;574041;N∆o;Nenhuma;0;VANDALISMO
05/08/2024;11:48:08;Manh∆;2038;MBB - OF 1721 E5;2473;2;MEC∂NICA;1;574011;N∆o;Nenhuma;0;PNEUMµTICA
05/08/2024;06:07:07;Manh∆;2042;MBB - OF 1721 E5;2920;5;AR CONDICIONADO;1;573947;N∆o;Nenhuma;0;AR CONDICIONADO
05/08/2024;20:12:55;Noite;2042;MBB - OF 1721 E5;2920;2;LANTERNAGEM;0;574186;N∆o;Nenhuma;0;VANDALISMO
05/08/2024;10:30:59;Manh∆;2045;MBB - OF 1721 E5;2930;1;AR CONDICIONADO;0;573975;N∆o;Nenhuma;0;AR CONDICIONADO
05/08/2024;15:36:43;Tarde;2045;MBB - OF 1721 E5;2040;1;AR CONDICIONADO;0;574060;N∆o;Nenhuma;0;AR CONDICIONADO
05/08/2024;15:21:06;Tarde;2049;MBB - OF 1724 E5;2930;2;LANTERNAGEM;0;574059;N∆o;Nenhuma;0;LANTERNAGEM
05/08/2024;17:28:02;Tarde;2101;#N/D;2503;2;PRODATA;0;574146;N∆o;Nenhuma;0;PRODATA
05/08/2024;17:03:46;Tarde;2102;#N/D;2505;2;PRODATA;0;574139;N∆o;Nenhuma;0;PRODATA
05/08/2024;10:29:23;Manh∆;2302;O500R/1830;2437;2;LANTERNAGEM;0;573979;N∆o;Nenhuma;0;LANTERNAGEM
05/08/2024;18:09:55;Noite;2347;O500M/1928 E6;2490;1;AR CONDICIONADO;0;574154;N∆o;Nenhuma;0;AR CONDICIONADO
05/08/2024;11:03:53;Manh∆;2364;MBB - OF 1724 E5;2040;1;ELêTRICA;0;574004;Sim;02/08/2024;3;DESTINO
05/08/2024;09:25:41;Manh∆;2418;K-310;2450;5;MOTOR;0;573984;N∆o;Nenhuma;0;VAZ. DE µGUA
05/08/2024;10:03:50;Manh∆;2420;K-310;2450;5;LANTERNAGEM;1;573982;N∆o;Nenhuma;0;PORTA
05/08/2024;05:56:29;Manh∆;2422;K-310;2450;2;MEC∂NICA;1;573944;N∆o;Nenhuma;0;SUSPENS«O
05/08/2024;19:57:08;Noite;2427;K-310;2450;1;MEC∂NICA;1;574181;N∆o;Nenhuma;0;ARTICULAÄ«O
05/08/2024;10:33:14;Manh∆;2438;K-310;2480;1;AR CONDICIONADO;0;573976;N∆o;Nenhuma;0;AR CONDICIONADO
05/08/2024;14:17:42;Tarde;2439;K-310;2450;5;MOTOR;0;574043;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;20:17:41;Noite;2441;K-310;2450;5;LANTERNAGEM;0;574187;N∆o;Nenhuma;0;PORTA
05/08/2024;10:30:00;Manh∆;2442;K-310;2450;1;AR CONDICIONADO;1;573977;N∆o;Nenhuma;0;AR CONDICIONADO
05/08/2024;19:15:22;Noite;2442;K-310;2450;1;MOTOR;1;574177;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;20:05:20;Noite;2446;K-310;2450;1;MEC∂NICA;0;574184;N∆o;Nenhuma;0;PNEUMµTICA
05/08/2024;12:46:51;Tarde;2451;K-310;2450;1;MEC∂NICA;0;574027;N∆o;Nenhuma;0;ACELERAÄ«O
05/08/2024;06:10:45;Manh∆;2457;K-310;2450;1;ELêTRICA;1;573953;N∆o;Nenhuma;0;POTENCIA
05/08/2024;20:51:29;Noite;2457;K-310;2450;1;MOTOR;1;574408;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;06:08:10;Manh∆;2467;MBB - OF 1726 L E6;2920;5;ELêTRICA;0;573950;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
05/08/2024;06:09:24;Manh∆;2477;K-310;2450;1;MOTOR;1;573951;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;07:51:49;Manh∆;2482;K-310;2480;5;MEC∂NICA;0;573993;N∆o;Nenhuma;0;FREIO
05/08/2024;14:18:58;Tarde;2482;K-310;2480;5;MOTOR;0;574046;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;19:41:29;Noite;2486;K-310;2450;2;MEC∂NICA;0;574180;N∆o;Nenhuma;0;DESLIGANDO
05/08/2024;12:59:30;Tarde;2487;K-310;2450;2;MEC∂NICA;0;574038;N∆o;Nenhuma;0;PNEUMµTICA
05/08/2024;05:38:48;Manh∆;2488;K-310;2450;5;MEC∂NICA;0;573943;N∆o;Nenhuma;0;ARTICULAÄ«O
05/08/2024;19:24:45;Noite;2488;K-310;2480;1;MOTOR;1;574178;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;16:26:35;Tarde;2490;K-310;2450;1;MEC∂NICA;1;574137;N∆o;Nenhuma;0;BORRACHARIA
05/08/2024;17:49:07;Tarde;2494;K-310;2480;2;MEC∂NICA;1;574150;N∆o;Nenhuma;0;BORRACHARIA
05/08/2024;14:26:26;Tarde;2497;K-310;2450;1;ELêTRICA;0;574050;N∆o;Nenhuma;0;DESTINO
05/08/2024;17:12:06;Tarde;2498;K-310;2480;5;LANTERNAGEM;1;574143;N∆o;Nenhuma;0;PORTA
05/08/2024;04:28:30;Manh∆;2503;K-310;2450;5;MEC∂NICA;1;573922;N∆o;Nenhuma;0;ACELERAÄ«O
05/08/2024;10:12:12;Manh∆;2503;K-310;2450;1;MEC∂NICA;0;573980;N∆o;Nenhuma;0;ARTICULAÄ«O
05/08/2024;14:22:16;Tarde;2704;MBB - OF 1721 E5;2491;1;ELêTRICA;1;574049;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
05/08/2024;11:39:22;Manh∆;2806;MBB - OF 1721 E5;2493;1;MEC∂NICA;0;574012;N∆o;Nenhuma;0;BORRACHARIA
05/08/2024;09:10:43;Manh∆;2812;MBB - OF 1721 E5;2492;2;LANTERNAGEM;0;573985;N∆o;Nenhuma;0;AVARIA
05/08/2024;20:09:32;Noite;2819;MBB - OF 1721 E5;2491;2;MEC∂NICA;1;574185;N∆o;Nenhuma;0;BORRACHARIA
05/08/2024;06:45:32;Manh∆;2822;MBB - OF 1721 E5;2442;1;MEC∂NICA;1;574000;N∆o;Nenhuma;0;CAMBIO
05/08/2024;06:29:57;Manh∆;2828;MBB - OF 1721 E5;2475;1;ELêTRICA;1;573964;N∆o;Nenhuma;0;POTENCIA
05/08/2024;20:30:17;Noite;2829;MBB - OF 1721 E5;2476;2;LANTERNAGEM;1;574407;N∆o;Nenhuma;0;PORTA
05/08/2024;06:44:31;Manh∆;2912;MBB - OF 1721 E5;2446;1;ELêTRICA;1;573930;N∆o;Nenhuma;0;POTENCIA
05/08/2024;18:57:08;Noite;2912;MBB - OF 1721 E5;2442;2;LANTERNAGEM;0;574160;N∆o;Nenhuma;0;AVARIA
05/08/2024;14:59:57;Tarde;2916;MBB - OF 1721 E5;2477;1;MOTOR;0;574053;N∆o;Nenhuma;0;MOTOR
05/08/2024;13:11:31;Tarde;2918;MBB - OF 1721 E5;2478;1;MOTOR;1;574039;N∆o;Nenhuma;0;TEMPERATURA
05/08/2024;03:40:11;Manh∆;2921;MBB - OF 1721 E5;2467;1;ELêTRICA;0;573919;N∆o;Nenhuma;0;POTENCIA
05/08/2024;15:08:23;Tarde;2924;MBB - OF 1721 E5;2493;1;MOTOR;0;574054;N∆o;Nenhuma;0;MOTOR
05/08/2024;06:13:58;Manh∆;2934;MBB - OF 1721 L E5;2444;2;MEC∂NICA;0;573955;N∆o;Nenhuma;0;SUSPENS«O
05/08/2024;06:47:31;Manh∆;2940;MBB - OF 1721 L E5;2930;1;LANTERNAGEM;0;573931;N∆o;Nenhuma;0;PORTA
05/08/2024;14:06:11;Tarde;2944;MBB - OF 1721 L E5;2920;5;ELêTRICA;0;566918;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
05/08/2024;09:04:04;Manh∆;2945;MBB - OF 1721 L E5;2402;1;MEC∂NICA;1;573971;N∆o;Nenhuma;0;SUSPENS«O
05/08/2024;09:10:07;Manh∆;2959;MBB - OF 1721 E5;2491;1;ELêTRICA;0;573988;N∆o;Nenhuma;0;BATERIA
05/08/2024;09:41:53;Manh∆;2965;MBB - OF 1721 E5;2445;1;MEC∂NICA;1;573983;N∆o;Nenhuma;0;CAMBIO
05/08/2024;17:52:40;Tarde;2965;MBB - OF 1721 E5;2445;1;MEC∂NICA;0;574151;N∆o;Nenhuma;0;CAMBIO
05/08/2024;08:30:54;Manh∆;2970;MBB - OF 1721 E5;2466;5;MEC∂NICA;1;573814;N∆o;Nenhuma;0;FREIO
05/08/2024;09:05:11;Manh∆;2972;MBB - OF 1721 E5;2467;2;MEC∂NICA;1;573989;N∆o;Nenhuma;0;BORRACHARIA
05/08/2024;17:30:30;Tarde;2975;MBB - OF 1721 E5;2467;1;MEC∂NICA;0;574147;N∆o;Nenhuma;0;SUSPENS«O
05/08/2024;09:10:31;Manh∆;2980;MBB - OF 1721 E5;2491;2;PRODATA;0;573986;N∆o;Nenhuma;0;PRODATA
05/08/2024;05:25:23;Manh∆;2006;MBB - OF 1721 E5;2493;2;LANTERNAGEM;1;573928;Sim;02/08/2024;3;AVARIA
05/08/2024;08:17:17;Manh∆;2342;O500M/1928 E6;2490;1;AR CONDICIONADO;0;573936;Sim;02/08/2024;3;AR CONDICIONADO
05/08/2024;06:29:06;Manh∆;2352;O500M/1928 E6;2490;1;ELêTRICA;0;573963;Sim;02/08/2024;3;POTENCIA
05/08/2024;06:52:54;Manh∆;2403;K-310;2480;1;MEC∂NICA;1;574001;Sim;02/08/2024;3;ARTICULAÄ«O
05/08/2024;18:21:51;Noite;2403;K-310;2480;1;MEC∂NICA;0;574157;Sim;02/08/2024;3;ARTICULAÄ«O
05/08/2024;17:58:10;Tarde;2434;K-310;2480;1;MEC∂NICA;0;574152;Sim;02/08/2024;3;ARTICULAÄ«O
05/08/2024;05:44:22;Manh∆;2446;K-310;2480;2;MEC∂NICA;0;573946;Sim;02/08/2024;3;SUSPENS«O
05/08/2024;11:09:05;Manh∆;2446;K-310;2480;5;MEC∂NICA;0;574008;Sim;02/08/2024;3;ARTICULAÄ«O
05/08/2024;06:34:09;Manh∆;2454;K-310;2450;1;MOTOR;0;573990;Sim;02/08/2024;3;TEMPERATURA
05/08/2024;14:18:31;Tarde;2456;K-310;2450;5;MEC∂NICA;0;574044;Sim;02/08/2024;3;ARTICULAÄ«O
05/08/2024;17:17:29;Tarde;2456;K-310;2450;1;MEC∂NICA;0;574144;Sim;02/08/2024;3;ARTICULAÄ«O
05/08/2024;11:14:54;Manh∆;2492;K-310;2450;5;ELêTRICA;0;574010;Sim;02/08/2024;3;POTENCIA
05/08/2024;13:38:28;Tarde;2494;K-310;2480;5;MOTOR;0;574040;Sim;02/08/2024;3;TEMPERATURA
05/08/2024;17:44:23;Tarde;2979;MBB - OF 1721 E5;2475;1;ELêTRICA;0;574149;Sim;02/08/2024;3;PERIFêRICOS ELêTRICOS
05/08/2024;18:59:06;Noite;2432;K-310;2450;1;LANTERNAGEM;0;574161;N∆o;Nenhuma;0;PORTA
05/08/2024;08:52:32;Manh∆;2493;K-310;2450;1;MEC∂NICA;0;57381;N∆o;Nenhuma;0;ACELERAÄ«O
06/08/2024;06:57:21;Manh∆;2102;#N/D;2503;2;PRODATA;1;574276;Sim;05/08/2024;1;PRODATA
06/08/2024;15:49:40;Tarde;2102;#N/D;2501;2;PRODATA;0;574335;Sim;05/08/2024;1;PRODATA
06/08/2024;13:10:24;Tarde;2438;K-310;2450;1;AR CONDICIONADO;0;518819;Sim;05/08/2024;1;AR CONDICIONADO
06/08/2024;10:04:02;Manh∆;2457;K-310;2450;1;MOTOR;0;510847;Sim;05/08/2024;1;TEMPERATURA
06/08/2024;15:01:38;Tarde;2488;K-310;2480;5;MOTOR;1;543261;Sim;05/08/2024;1;TEMPERATURA
06/08/2024;09:27:40;Manh∆;2494;K-310;2480;2;MOTOR;0;574316;Sim;05/08/2024;1;TEMPERATURA
06/08/2024;10:31:46;Manh∆;2498;K-310;2450;5;LANTERNAGEM;0;514858;Sim;05/08/2024;1;PORTA
06/08/2024;06:42:16;Manh∆;2965;MBB - OF 1721 E5;2445;2;MEC∂NICA;1;574287;Sim;05/08/2024;1;CAMBIO
06/08/2024;10:39:07;Manh∆;2010;MBB - OF 1721 E5;2467;2;MEC∂NICA;0;574319;N∆o;Nenhuma;0;SUSPENS«O
06/08/2024;06:57:02;Manh∆;2021;MBB - OF 1519;2470;2;MEC∂NICA;1;574283;N∆o;Nenhuma;0;BORRACHARIA
06/08/2024;16:42:23;Tarde;2034;MBB - OF 1721 E5;2410;1;ELêTRICA;1;574378;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
06/08/2024;12:44:59;Tarde;2035;MBB - OF 1721 E5;2470;1;MEC∂NICA;0;512306;N∆o;Nenhuma;0;BORRACHARIA
06/08/2024;12:37:31;Tarde;2036;MBB - OF 1721 E5;2491;5;MOTOR;0;511953;N∆o;Nenhuma;0;MOTOR
06/08/2024;10:46:10;Manh∆;2038;MBB - OF 1721 E5;2473;2;MOTOR;0;495648;N∆o;Nenhuma;0;TEMPERATURA
06/08/2024;15:20:53;Tarde;2039;MBB - OF 1721 E5;2466;1;ELêTRICA;0;543684;N∆o;Nenhuma;0;POTENCIA
06/08/2024;11:09:36;Manh∆;2041;MBB - OF 1721 E5;2930;2;PRODATA;0;500697;N∆o;Nenhuma;0;PRODATA
06/08/2024;07:52:18;Manh∆;2048;MBB - OF 1724 E5;2040;1;MEC∂NICA;1;574298;N∆o;Nenhuma;0;PNEUMµTICA
06/08/2024;11:07:03;Manh∆;2050;MBB - OF 1724 E5;2060;2;MEC∂NICA;0;500502;N∆o;Nenhuma;0;CAMBIO
06/08/2024;12:19:02;Tarde;2201;#N/D;2505;1;ELêTRICA;1;511142;N∆o;Nenhuma;0;POTENCIA
06/08/2024;13:26:06;Tarde;2201;#N/D;2505;5;LANTERNAGEM;0;532381;N∆o;Nenhuma;0;PORTA
06/08/2024;07:50:15;Manh∆;2305;O500R/1830;2437;1;AR CONDICIONADO;0;574282;N∆o;Nenhuma;0;AR CONDICIONADO
06/08/2024;15:50:27;Tarde;2305;O500R/1830;2437;1;AR CONDICIONADO;0;552421;N∆o;Nenhuma;0;AR CONDICIONADO
06/08/2024;13:44:06;Tarde;2307;O500R/1830;2437;2;MEC∂NICA;0;532847;N∆o;Nenhuma;0;SUSPENS«O
06/08/2024;05:12:02;Manh∆;2333;O500M/1928 E6;2490;5;LANTERNAGEM;0;574261;N∆o;Nenhuma;0;PORTA
06/08/2024;16:10:33;Tarde;2352;O500M/1928 E6;2490;5;ELêTRICA;0;574377;N∆o;Nenhuma;0;PARTIDA
06/08/2024;09:43:37;Manh∆;2371;#N/D;2501;2;PRODATA;0;574317;N∆o;Nenhuma;0;PRODATA
06/08/2024;17:44:40;Tarde;2371;#N/D;2505;2;PRODATA;0;574382;N∆o;Nenhuma;0;PRODATA
06/08/2024;08:56:50;Manh∆;2403;K-310;2450;5;LANTERNAGEM;0;574311;N∆o;Nenhuma;0;PORTA
06/08/2024;17:26:24;Tarde;2404;K-310;2450;1;MOTOR;1;574381;N∆o;Nenhuma;0;TEMPERATURA
06/08/2024;16:47:04;Tarde;2412;K-310;2450;5;MEC∂NICA;1;574379;N∆o;Nenhuma;0;CAMBIO
06/08/2024;08:12:34;Manh∆;2417;K-310;2480;5;ELêTRICA;0;574302;N∆o;Nenhuma;0;PARTIDA
06/08/2024;05:43:56;Manh∆;2422;K-310;2450;1;ELêTRICA;1;574264;N∆o;Nenhuma;0;POTENCIA
06/08/2024;15:51:57;Tarde;2425;#N/D;2060;5;LANTERNAGEM;0;553257;N∆o;Nenhuma;0;PORTA
06/08/2024;13:27:20;Tarde;2426;K-310;2450;1;MEC∂NICA;1;532430;N∆o;Nenhuma;0;ARTICULAÄ«O
06/08/2024;15:41:12;Tarde;2428;K-310;2480;1;AR CONDICIONADO;1;547932;N∆o;Nenhuma;0;AR CONDICIONADO
06/08/2024;06:37:06;Manh∆;2432;K-310;2450;1;MOTOR;1;574286;N∆o;Nenhuma;0;VAZ. DE µGUA
06/08/2024;07:02:17;Manh∆;2434;K-310;2450;5;MEC∂NICA;0;574289;N∆o;Nenhuma;0;PNEUMµTICA
06/08/2024;08:44:07;Manh∆;2443;K-310;2480;1;MOTOR;0;574310;N∆o;Nenhuma;0;TEMPERATURA
06/08/2024;07:08:40;Manh∆;2445;K-310;2480;1;ELêTRICA;0;574294;N∆o;Nenhuma;0;PARTIDA
06/08/2024;11:24:56;Manh∆;2448;K-310;2480;1;AR CONDICIONADO;0;508829;N∆o;Nenhuma;0;AR CONDICIONADO
06/08/2024;08:09:13;Manh∆;2451;K-310;2450;2;MEC∂NICA;0;574301;N∆o;Nenhuma;0;SUSPENS«O
06/08/2024;14:25:04;Tarde;2456;K-310;2450;5;MOTOR;0;538967;N∆o;Nenhuma;0;MOTOR
06/08/2024;13:44:51;Tarde;2480;K-310;2450;5;LANTERNAGEM;0;533416;N∆o;Nenhuma;0;PORTA
06/08/2024;05:00:01;Manh∆;2482;K-310;2480;5;MEC∂NICA;0;574259;N∆o;Nenhuma;0;ARTICULAÄ«O
06/08/2024;07:11:09;Manh∆;2482;K-310;2450;1;MEC∂NICA;0;574296;N∆o;Nenhuma;0;ARTICULAÄ«O
06/08/2024;06:08:25;Manh∆;2484;K-310;2450;2;LANTERNAGEM;0;574272;N∆o;Nenhuma;0;PORTA
06/08/2024;14:40:07;Tarde;2492;K-310;2450;5;ELêTRICA;1;542605;N∆o;Nenhuma;0;PARTIDA
06/08/2024;12:55:00;Tarde;2493;K-310;2450;1;AR CONDICIONADO;1;512307;N∆o;Nenhuma;0;AR CONDICIONADO
06/08/2024;08:06:07;Manh∆;2495;K-310;2450;2;MEC∂NICA;0;574299;N∆o;Nenhuma;0;SUSPENS«O
06/08/2024;10:50:07;Manh∆;2495;K-310;2450;2;MEC∂NICA;0;498723;N∆o;Nenhuma;0;SUSPENS«O
06/08/2024;14:32:16;Tarde;2801;MBB - OF 1721 E5;2491;1;MOTOR;0;542222;N∆o;Nenhuma;0;MOTOR
06/08/2024;05:30:11;Manh∆;2810;MBB - OF 1721 E5;2488;2;MEC∂NICA;1;574262;N∆o;Nenhuma;0;SUSPENS«O
06/08/2024;15:39:37;Tarde;2811;MBB - OF 1721 E5;2420;1;MEC∂NICA;0;547202;N∆o;Nenhuma;0;SUSPENS«O
06/08/2024;05:32:09;Manh∆;2818;MBB - OF 1721 E5;2420;1;ELêTRICA;1;574263;N∆o;Nenhuma;0;POTENCIA
